"SKU";"stock"
"8432377560603";"20"
"8432377560610";"20"
"8432377560627";"20"
"8432377560634";"20"
"8432377560641";"20"
"8432377560658";"20"
"8432377560689";"2"
"8432377560702";"16"
"8432377560719";"20"
"8432377560726";"20"
"8432377560733";"20"
"8432377560740";"20"
"8432377560757";"20"
"8432377560788";"3"
"8432377560801";"15"
"8432377560818";"20"
"8432377560825";"20"
"8432377560832";"18"
"8432377560849";"20"
"8432377560856";"20"
"8432377560863";"20"
"8432377560870";"20"
"8432377560887";"16"
"8432377560894";"20"
"8432377560900";"16"
"8432377561105";"20"
"8432377561112";"20"
"8432377561129";"20"
"8432377561136";"20"
"8432377561143";"20"
"8432377561150";"20"
"8432377561167";"20"
"8432377561174";"20"
"8432377561181";"20"
"8432377561198";"20"
"8432377561204";"16"
"8432377561211";"4"
"8432377561228";"0"
"8432377561235";"9"
"8432377561242";"9"
"8432377561266";"20"
"8432377561273";"20"
"8432377561297";"20"
"8432377561303";"20"
"8432377561310";"10"
"8432377561327";"10"
"8432377561334";"20"
"8432377561358";"20"
"8432377561365";"20"
"8432377561372";"6"
"8432377561686";"20"
"8432377561693";"20"
"8432377561808";"9"
"8432377561815";"20"
"8432377561846";"20"
"8432377561853";"20"
"8432377561860";"17"
"8432377561877";"2"
"8432377561884";"20"
"8432377561891";"20"
"8432377561907";"20"
"8432377561914";"6"
"8432377561921";"14"
"8432377561938";"20"
"8432377561945";"20"
"8432377561952";"20"
"8432377561969";"20"
"8432377561976";"20"
"8432377561983";"20"
"8432377561990";"20"
"8432377562003";"20"
"8432377562010";"20"
"8432377562041";"9"
"8432377562058";"0"
"8432377562065";"8"
"8432377562072";"11"
"8432377562089";"6"
"8432377562102";"20"
"8432377562119";"20"
"8432377562126";"20"
"8432377562133";"20"
"8432377562140";"20"
"8432377562157";"20"
"8432377562164";"20"
"8432377562171";"20"
"8432377562263";"0"
"8432377562317";"0"
"8432377562324";"16"
"8432377562331";"5"
"8432377562348";"0"
"8432377562355";"9"
"8432377562362";"12"
"8432377562379";"10"
"8432377562416";"1"
"8432377562423";"10"
"8432377562430";"3"
"8432377562447";"0"
"8432377562454";"0"
"8432377562461";"19"
"8432377562485";"8"
"8432377562492";"5"
"8432377562508";"4"
"8432377562515";"0"
"8432377562522";"0"
"8432377562577";"10"
"8432377562584";"13"
"8432377562591";"8"
"8432377562607";"0"
"8432377562614";"0"
"8432377562621";"11"
"8432377562638";"9"
"8432377562676";"11"
"8432377562683";"14"
"8432377562690";"9"
"8432377562706";"0"
"8432377562713";"1"
"8432377562720";"0"
"8432377562744";"20"
"8432377562751";"20"
"8432377562768";"20"
"8432377562850";"20"
"8432377562867";"10"
"8432377562898";"20"
"8432377562904";"20"
"8432377562911";"11"
"8432377562928";"0"
"8432377562935";"20"
"8432377562942";"5"
"8432377562959";"20"
"8432377562966";"3"
"8432377562973";"20"
"8432377562980";"0"
"8432377562997";"14"
"8432377563000";"5"
"8432377563017";"20"
"8432377563024";"20"
"8432377563031";"20"
"8432377563048";"20"
"8432377563055";"20"
"8432377563062";"20"
"8432377563093";"20"
"8432377563109";"20"
"8432377563147";"10"
"8432377563154";"8"
"8432377563161";"0"
"8432377563178";"3"
"8432377563185";"20"
"8432377563192";"16"
"8432377563284";"0"
"8432377563291";"16"
"8432377563321";"20"
"8432377563338";"20"
"8432377563345";"19"
"8432377563352";"0"
"8432377563369";"20"
"8432377563376";"20"
"8432377563383";"20"
"8432377563390";"11"
"8432377563406";"2"
"8432377563413";"20"
"8432377563420";"20"
"8432377563437";"0"
"8432377563444";"20"
"8432377563451";"20"
"8432377563468";"20"
"8432377563475";"20"
"8432377563482";"17"
"8432377563499";"20"
"8432377563529";"20"
"8432377563536";"0"
"8432377563574";"20"
"8432377563581";"20"
"8432377563673";"0"
"8432377563680";"11"
"8432377563710";"20"
"8432377563727";"3"
"8432377563734";"16"
"8432377563741";"7"
"8432377563758";"20"
"8432377563765";"0"
"8432377563772";"20"
"8432377563789";"15"
"8432377563796";"0"
"8432377563802";"20"
"8432377563819";"20"
"8432377563826";"20"
"8432377563833";"20"
"8432377563840";"20"
"8432377563857";"0"
"8432377563864";"20"
"8432377563871";"20"
"8432377563888";"14"
"8432377563918";"20"
"8432377563925";"0"
"8432377563963";"8"
"8432377563970";"0"
"8432377563987";"6"
"8432377563994";"0"
"8432377564007";"10"
"8432377564014";"3"
"8432377564021";"2"
"8432377564038";"5"
"8432377564069";"13"
"8432377564090";"18"
"8432377564120";"20"
"8432377564151";"20"
"8432377564182";"10"
"8432377564199";"8"
"8432377564205";"20"
"8432377564212";"20"
"8432377564229";"20"
"8432377564236";"7"
"8432377564243";"0"
"8432377564649";"20"
"8432377564663";"20"
"8432377564953";"5"
"8432377564960";"20"
"8432377564977";"18"
"8432377564984";"10"
"8432377564991";"6"
"8432377565004";"20"
"8432377565011";"10"
"8432377565066";"0"
"8432377565073";"0"
"8432377565080";"0"
"8432377565097";"0"
"8432377565103";"0"
"8432377565110";"0"
"8432377565165";"0"
"8432377565172";"0"
"8432377565189";"0"
"8432377565196";"0"
"8432377565202";"0"
"8432377565219";"0"
"8432377565226";"0"
"8432377565233";"0"
"8432377565257";"0"
"8432377565264";"0"
"8432377565271";"0"
"8432377565301";"0"
"8432377565318";"0"
"8432377565325";"0"
"8432377565332";"11"
"8432377565349";"1"
"8432377565356";"0"
"8432377565363";"10"
"8432377565592";"0"
"8432377565608";"0"
"8432377565615";"0"
"8432377565622";"0"
"8432377565639";"0"
"8432377566186";"19"
"8432377566193";"14"
"8432377566285";"20"
"8432377566834";"0"
"8432377566889";"20"
"8432377566896";"20"
"8432377566902";"20"
"8432377566919";"20"
"8435629200012";"1276"
"8435629200081";"15"
"8435629200258";"21"
"8435629200302";"20"
"8435629200593";"50"
"8435629200609";"8"
"8435629200616";"13"
"8435629200623";"17"
"8435629200685";"1"
"8435629200708";"1"
"8435629200715";"42"
"8435629200722";"2"
"8435629200739";"35"
"8435629200753";"17"
"8435629200760";"26"
"8435629200777";"31"
"8435629200784";"23"
"8435629200791";"35"
"8435629200807";"21"
"8435629200814";"32"
"8435629200838";"1"
"8435629200852";"13"
"8435629200869";"3"
"8435629200876";"13"
"8435629201200";"160"
"8435629201217";"95"
"8435629201224";"44"
"8435629201682";"64"
"8435629201699";"65"
"8435629201705";"31"
"8435629201712";"46"
"8435629201729";"48"
"8435629201736";"0"
"8435629201743";"197"
"8435629201750";"135"
"8435629201767";"144"
"8435629201774";"109"
"8435629201781";"95"
"8435629201798";"48"
"8435629201804";"261"
"8435629201811";"254"
"8435629201828";"235"
"8435629201835";"320"
"8435629201842";"334"
"8435629201859";"306"
"8435629201873";"0"
"8435629201880";"16"
"8435629201927";"1"
"8435629201989";"4"
"8435629202016";"43"
"8435629202047";"20"
"8435629202054";"25"
"8435629202061";"8"
"8435629202078";"40"
"8435629202085";"55"
"8435629202092";"22"
"8435629202160";"162"
"8435629202177";"164"
"8435629202184";"152"
"8435629202191";"254"
"8435629202207";"254"
"8435629202214";"251"
"8435629202221";"258"
"8435629202238";"258"
"8435629202245";"263"
"8435629202252";"163"
"8435629202269";"164"
"8435629202276";"163"
"8435629202283";"124"
"8435629202290";"127"
"8435629202306";"114"
"8435629202344";"52"
"8435629202351";"57"
"8435629202368";"65"
"8435629202375";"91"
"8435629202382";"94"
"8435629202399";"119"
"8435629202405";"204"
"8435629202412";"196"
"8435629202429";"218"
"8435629202436";"206"
"8435629202443";"207"
"8435629202450";"233"
"8435629202467";"133"
"8435629202474";"133"
"8435629202481";"150"
"8435629202498";"153"
"8435629202504";"151"
"8435629202511";"160"
"8435629202528";"40"
"8435629202535";"58"
"8435629202566";"390"
"8435629202573";"63"
"8435629202597";"128"
"8435629202603";"146"
"8435629202610";"391"
"8435629202627";"63"
"8435629202634";"386"
"8435629202641";"143"
"8435629202665";"586"
"8435629202672";"320"
"8435629202689";"503"
"8435629202702";"396"
"8435629202719";"212"
"8435629202726";"416"
"8435629202733";"213"
"8435629202740";"106"
"8435629202757";"106"
"8435629202764";"174"
"8435629202771";"193"
"8435629202788";"241"
"8435629202795";"541"
"8435629202801";"494"
"8435629202825";"89"
"8435629202832";"81"
"8435629202856";"2"
"8435629202870";"393"
"8435629202887";"369"
"8435629202894";"390"
"8435629202900";"321"
"8435629202931";"3"
"8435629202948";"3"
"8435629202962";"26"
"8435629202979";"4"
"8435629202986";"4"
"8435629202993";"1"
"8435629203013";"205"
"8435629203020";"198"
"8435629203037";"225"
"8435629203044";"254"
"8435629203051";"65"
"8435629203068";"37"
"8435629203075";"77"
"8435629203099";"100"
"8435629203112";"180"
"8435629203129";"508"
"8435629203167";"223"
"8435629203174";"96"
"8435629203181";"23"
"8435629203198";"24"
"8435629203235";"19"
"8435629203242";"24"
"8435629203259";"59"
"8435629203402";"576"
"8435629203426";"933"
"8435629203433";"438"
"8435629203617";"388"
"8435629203624";"402"
"8435629204065";"122"
"8435629204072";"188"
"8435629204089";"145"
"8435629204096";"133"
"8435629204102";"0"
"8435629204119";"82"
"8435629204133";"191"
"8435629204140";"443"
"8435629204157";"218"
"8435629204164";"32"
"8435629204171";"146"
"8435629204188";"261"
"8435629204195";"272"
"8435629204201";"375"
"8435629204218";"250"
"8435629204225";"269"
"8435629204232";"326"
"8435629204249";"112"
"8435629204256";"116"
"8435629204263";"198"
"8435629204270";"86"
"8435629204287";"147"
"8435629204294";"817"
"8435629204300";"442"
"8435629204317";"381"
"8435629204324";"312"
"8435629204331";"55"
"8435629204348";"40"
"8435629204355";"42"
"8435629204362";"30"
"8435629204379";"51"
"8435629204386";"78"
"8435629204393";"192"
"8435629204409";"85"
"8435629204416";"151"
"8435629204423";"167"
"8435629204430";"117"
"8435629204447";"51"
"8435629204454";"92"
"8435629204461";"115"
"8435629204478";"180"
"8435629204485";"159"
"8435629204492";"62"
"8435629204508";"248"
"8435629204515";"223"
"8435629204522";"328"
"8435629204539";"189"
"8435629204546";"58"
"8435629204553";"349"
"8435629204560";"116"
"8435629204577";"159"
"8435629204584";"276"
"8435629204591";"62"
"8435629204607";"239"
"8435629204614";"74"
"8435629204621";"7"
"8435629204638";"0"
"8435629204645";"67"
"8435629204652";"17"
"8435629204669";"36"
"8435629204676";"69"
"8435629204683";"153"
"8435629204690";"121"
"8435629204706";"70"
"8435629204713";"157"
"8435629204720";"185"
"8435629204737";"78"
"8435629204744";"161"
"8435629204751";"94"
"8435629204768";"221"
"8435629204775";"222"
"8435629204782";"206"
"8435629204812";"83"
"8435629204829";"203"
"8435629204836";"135"
"8435629204843";"279"
"8435629204850";"86"
"8435629204867";"187"
"8435629204874";"96"
"8435629204881";"86"
"8435629204973";"390"
"8435629204980";"362"
"8435629204997";"334"
"8435629205000";"349"
"8435629205024";"709"
"8435629205031";"656"
"8435629205048";"384"
"8435629205055";"355"
"8435629205161";"345"
"8435629205178";"251"
"8435629205185";"326"
"8435629205192";"315"
"8435629205208";"33"
"8435629205215";"369"
"8435629205222";"438"
"8435629205239";"423"
"8435629205246";"248"
"8435629205253";"45"
"8435629205260";"353"
"8435629205277";"406"
"8435629205284";"393"
"8435629205291";"319"
"8435629205307";"174"
"8435629205314";"428"
"8435629205321";"315"
"8435629205338";"64"
"8435629205345";"175"
"8435629205352";"425"
"8435629205369";"287"
"8435629205376";"265"
"8435629205383";"209"
"8435629205390";"0"
"8435629205406";"241"
"8435629205413";"182"
"8435629205420";"32"
"8435629205437";"81"
"8435629205444";"33"
"8435629205451";"33"
"8435629205468";"33"
"8435629205475";"59"
"8435629205482";"58"
"8435629205499";"68"
"8435629205505";"37"
"8435629205512";"67"
"8435629205529";"54"
"8435629205536";"113"
"8435629205543";"17"
"8435629205567";"205"
"8435629205574";"28"
"8435629205581";"9"
"8435629205598";"88"
"8435629205604";"114"
"8435629205611";"16"
"8435629205628";"0"
"8435629205635";"84"
"8435629205642";"132"
"8435629205659";"49"
"8435629205666";"78"
"8435629205673";"42"
"8435629205680";"66"
"8435629205697";"46"
"8435629205703";"14"
"8435629205710";"47"
"8435629205727";"71"
"8435629205734";"10"
"8435629205765";"13"
"8435629205789";"4"
"8435629205796";"1"
"8435629205802";"59"
"8435629205819";"28"
"8435629205826";"75"
"8435629205833";"84"
"8435629205840";"0"
"8435629205857";"12"
"8435629205864";"37"
"8435629205871";"46"
"8435629205888";"20"
"8435629205932";"14"
"8435629205949";"5"
"8435629205956";"14"
"8435629205963";"0"
"8435629205970";"0"
"8435629206021";"35"
"8435629206038";"34"
"8435629206045";"73"
"8435629206052";"62"
"8435629206069";"42"
"8435629206113";"0"
"8435629206120";"8"
"8435629206137";"8"
"8435629206144";"0"
"8435629206151";"21"
"8435629206182";"0"
"8435629206199";"47"
"8435629206205";"41"
"8435629206212";"13"
"8435629206229";"1"
"8435629206236";"1"
"8435629206243";"1"
"8435629206250";"1"
"8435629206267";"67"
"8435629206274";"118"
"8435629206281";"120"
"8435629206298";"0"
"8435629206304";"0"
"8435629206311";"1"
"8435629206328";"1"
"8435629206335";"1"
"8435629206342";"1"
"8435629206359";"124"
"8435629206366";"46"
"8435629206373";"130"
"8435629206380";"30"
"8435629206397";"31"
"8435629206403";"49"
"8435629206410";"10"
"8435629206427";"0"
"8435629206434";"86"
"8435629206441";"0"
"8435629206458";"27"
"8435629206465";"116"
"8435629206472";"117"
"8435629206489";"133"
"8435629206496";"135"
"8435629206502";"212"
"8435629206519";"175"
"8435629206526";"48"
"8435629206533";"4"
"8435629206540";"352"
"8435629206557";"113"
"8435629206564";"14"
"8435629206571";"15"
"8435629206588";"32"
"8435629206595";"356"
"8435629206601";"107"
"8435629206618";"305"
"8435629206625";"89"
"8435629206632";"168"
"8435629206649";"188"
"8435629206656";"353"
"8435629206663";"139"
"8435629206670";"169"
"8435629206687";"151"
"8435629206694";"52"
"8435629206700";"37"
"8435629206717";"22"
"8435629206724";"50"
"8435629206731";"26"
"8435629206748";"18"
"8435629206755";"0"
"8435629206762";"10"
"8435629206779";"35"
"8435629206786";"22"
"8435629206793";"62"
"8435629206809";"16"
"8435629206816";"11"
"8435629206823";"9"
"8435629206830";"42"
"8435629206847";"58"
"8435629206854";"46"
"8435629206861";"38"
"8435629206878";"53"
"8435629206885";"54"
"8435629206908";"2"
"8435629206915";"43"
"8435629206922";"0"
"8435629206939";"24"
"8435629206946";"5"
"8435629206953";"54"
"8435629206960";"175"
"8435629206977";"196"
"8435629206984";"223"
"8435629206991";"152"
"8435629207004";"100"
"8435629207011";"7"
"8435629207028";"14"
"8435629207035";"0"
"8435629207042";"16"
"8435629207059";"14"
"8435629207066";"11"
"8435629207073";"57"
"8435629207080";"73"
"8435629207097";"0"
"8435629207103";"73"
"8435629207110";"29"
"8435629207127";"11"
"8435629207134";"40"
"8435629207141";"17"
"8435629207158";"10"
"8435629207165";"156"
"8435629207172";"34"
"8435629207189";"435"
"8435629207196";"161"
"8435629207219";"0"
"8435629207226";"188"
"8435629207233";"158"
"8435629207240";"169"
"8435629207257";"1"
"8435629207264";"0"
"8435629207271";"409"
"8435629207288";"247"
"8435629207295";"428"
"8435629207301";"506"
"8435629207318";"440"
"8435629207325";"474"
"8435629207332";"375"
"8435629207349";"560"
"8435629207356";"158"
"8435629207363";"651"
"8435629207370";"127"
"8435629207387";"258"
"8435629207400";"4"
"8435629207417";"31"
"8435629207424";"0"
"8435629207431";"7"
"8435629207448";"71"
"8435629207455";"103"
"8435629207462";"79"
"8435629207479";"73"
"8435629207486";"53"
"8435629207493";"68"
"8435629207509";"110"
"8435629207516";"87"
"8435629207523";"22"
"8435629207530";"38"
"8435629207547";"69"
"8435629207554";"20"
"8435629207561";"49"
"8435629207578";"43"
"8435629207585";"35"
"8435629207592";"0"
"8435629207608";"69"
"8435629207653";"100"
"8435629207660";"181"
"8435629207677";"230"
"8435629207684";"72"
"8435629207691";"16"
"8435629207707";"28"
"8435629207714";"26"
"8435629207721";"8"
"8435629207738";"1"
"8435629207745";"1"
"8435629207752";"1"
"8435629207769";"182"
"8435629207776";"151"
"8435629207783";"63"
"8435629207790";"61"
"8435629207806";"16"
"8435629207813";"55"
"8435629207820";"85"
"8435629207837";"52"
"8435629207844";"48"
"8435629207851";"27"
"8435629207868";"10"
"8435629207875";"29"
"8435629207882";"41"
"8435629207899";"22"
"8435629207905";"18"
"8435629207912";"13"
"8435629207929";"46"
"8435629207936";"45"
"8435629207943";"32"
"8435629207950";"38"
"8435629207967";"30"
"8435629207974";"28"
"8435629207981";"0"
"8435629207998";"541"
"8435629208001";"19"
"8435629208018";"127"
"8435629208025";"11"
"8435629208087";"7"
"8435629208094";"5"
"8435629208100";"4"
"8435629208117";"117"
"8435629208124";"91"
"8435629208131";"38"
"8435629208148";"0"
"8435629208155";"56"
"8435629208162";"4"
"8435629208421";"1190"
"8435629208438";"1212"
"8435629208445";"746"
"8435629208452";"739"
"8435629208483";"70"
"8435629208490";"829"
"8435629208506";"36"
"8435629208513";"37"
"8435629208520";"46"
"8435629208537";"40"
"8435629208544";"15"
"8435629208551";"53"
"8435629208568";"37"
"8435629208575";"7"
"8435629208612";"78"
"8435629208629";"94"
"8435629208636";"76"
"8435629208667";"4"
"8435629208681";"1"
"8435629208698";"54"
"8435629208742";"70"
"8435629208759";"1"
"8435629208766";"181"
"8435629208872";"65"
"8435629208889";"73"
"8435629208896";"23"
"8435629208926";"10"
"8435629208933";"10"
"8435629208940";"15"
"8435629208957";"41"
"8435629208964";"17"
"8435629208971";"12"
"8435629208995";"8"
"8435629209008";"49"
"8435629209015";"27"
"8435629209022";"3"
"8435629209039";"7"
"8435629209053";"71"
"8435629209060";"34"
"8435629209077";"34"
"8435629209084";"0"
"8435629209091";"5"
"8435629209107";"44"
"8435629209114";"35"
"8435629209121";"12"
"8435629209138";"27"
"8435629209145";"20"
"8435629209152";"24"
"8435629209169";"25"
"8435629209176";"26"
"8435629209183";"38"
"8435629209190";"7"
"8435629209213";"12"
"8435629209220";"1"
"8435629209237";"0"
"8435629209244";"0"
"8435629209268";"208"
"8435629209275";"13"
"8435629209282";"0"
"8435629209299";"0"
"8435629209305";"32"
"8435629209312";"41"
"8435629209336";"58"
"8435629209671";"107"
"8435629209688";"108"
"8435629209695";"131"
"8435629209701";"56"
"8435629209718";"34"
"8435629209725";"100"
"8435629209732";"48"
"8435629209756";"32"
"8435629209831";"526"
"8435629209848";"681"
"8435629209855";"607"
"8435629209862";"43"
"8435629209879";"84"
"8435629209886";"74"
"8435629209893";"70"
"8435629209909";"32"
"8435629209923";"32"
"8435629209930";"57"
"8435629209947";"51"
"8435629209961";"1"
"8435629209985";"20"
"8435629210127";"1"
"8435629210134";"421"
"8435629210141";"385"
"8435629210165";"0"
"8435629210172";"220"
"8435629210189";"214"
"8435629210202";"0"
"8435629210219";"22"
"8435629210226";"7"
"8435629210233";"30"
"8435629210318";"60"
"8435629210349";"8"
"8435629212152";"100"
"8435629212169";"71"
"8435629212176";"31"
"8435629212183";"16"
"8435629212190";"85"
"8435629212206";"78"
"8435629212213";"36"
"8435629212220";"12"
"8435629212244";"25"
"8435629212275";"2"
"8435629212282";"65"
"8435629212312";"52"
"8435629212329";"87"
"8435629212336";"38"
"8435629212343";"16"
"8435629212350";"27"
"8435629212367";"61"
"8435629212374";"54"
"8435629212381";"33"
"8435629212435";"35"
"8435629212466";"61"
"8435629212473";"73"
"8435629212480";"51"
"8435629212497";"3"
"8435629212503";"38"
"8435629212510";"13"
"8435629212534";"27"
"8435629212541";"814"
"8435629212558";"783"
"8435629212565";"626"
"8435629212572";"1026"
"8435629212589";"854"
"8435629212596";"623"
"8435629212602";"344"
"8435629212619";"204"
"8435629212626";"248"
"8435629212633";"225"
"8435629212640";"190"
"8435629212664";"209"
"8435629212671";"309"
"8435629212688";"253"
"8435629212695";"0"
"8435629212701";"0"
"8435629212718";"111"
"8435629212725";"110"
"8435629212732";"95"
"8435629212749";"0"
"8435629212756";"0"
"8435629212763";"93"
"8435629212770";"162"
"8435629212787";"263"
"8435629212794";"0"
"8435629212800";"4"
"8435629212817";"0"
"8435629212824";"95"
"8435629212831";"107"
"8435629212848";"0"
"8435629212855";"32"
"8435629212862";"0"
"8435629212879";"99"
"8435629212886";"134"
"8435629212893";"0"
"8435629212909";"15"
"8435629212916";"0"
"8435629212923";"119"
"8435629212930";"163"
"8435629212947";"0"
"8435629212954";"28"
"8435629212961";"0"
"8435629212978";"277"
"8435629212992";"0"
"8435629213005";"88"
"8435629213012";"42"
"8435629213029";"51"
"8435629213036";"144"
"8435629213043";"0"
"8435629213050";"0"
"8435629213067";"0"
"8435629213074";"107"
"8435629213081";"82"
"8435629213098";"87"
"8435629213104";"18"
"8435629213111";"471"
"8435629213128";"267"
"8435629213135";"466"
"8435629213142";"496"
"8435629213159";"551"
"8435629213166";"532"
"8435629213173";"418"
"8435629213180";"357"
"8435629213197";"577"
"8435629213203";"282"
"8435629213210";"20"
"8435629213227";"520"
"8435629213234";"15"
"8435629213241";"976"
"8435629213258";"42"
"8435629213265";"252"
"8435629213272";"181"
"8435629213289";"202"
"8435629213296";"208"
"8435629213302";"193"
"8435629213319";"221"
"8435629213326";"237"
"8435629213333";"228"
"8435629213340";"43"
"8435629213357";"83"
"8435629213364";"90"
"8435629213371";"72"
"8435629213388";"262"
"8435629213395";"356"
"8435629213401";"311"
"8435629213418";"315"
"8435629213425";"282"
"8435629213432";"415"
"8435629213449";"462"
"8435629213456";"408"
"8435629213463";"405"
"8435629213470";"424"
"8435629213487";"126"
"8435629213494";"78"
"8435629213500";"0"
"8435629213517";"112"
"8435629213524";"0"
"8435629213531";"0"
"8435629213548";"0"
"8435629213555";"0"
"8435629213562";"0"
"8435629213579";"290"
"8435629213586";"363"
"8435629213593";"321"
"8435629213609";"0"
"8435629213616";"27"
"8435629213623";"6"
"8435629213630";"224"
"8435629213647";"247"
"8435629213654";"243"
"8435629213661";"258"
"8435629213678";"234"
"8435629213685";"282"
"8435629213692";"216"
"8435629213708";"145"
"8435629213715";"19"
"8435629213722";"47"
"8435629213739";"154"
"8435629213746";"38"
"8435629213753";"0"
"8435629213760";"508"
"8435629213777";"78"
"8435629213784";"146"
"8435629213791";"93"
"8435629213807";"15"
"8435629213814";"0"
"8435629213821";"1"
"8435629213838";"46"
"8435629213845";"82"
"8435629213852";"37"
"8435629213869";"43"
"8435629213876";"100"
"8435629213883";"96"
"8435629213890";"113"
"8435629213906";"57"
"8435629213913";"8"
"8435629213920";"0"
"8435629213937";"25"
"8435629213944";"28"
"8435629213951";"103"
"8435629213968";"0"
"8435629213975";"6"
"8435629213982";"3"
"8435629213999";"102"
"8435629214002";"94"
"8435629214019";"119"
"8435629214026";"40"
"8435629214033";"11"
"8435629214040";"27"
"8435629214057";"112"
"8435629214064";"102"
"8435629214071";"126"
"8435629214088";"55"
"8435629214095";"0"
"8435629214101";"0"
"8435629214118";"0"
"8435629214125";"0"
"8435629214132";"32"
"8435629214149";"26"
"8435629214156";"37"
"8435629214163";"0"
"8435629214170";"100"
"8435629214187";"50"
"8435629214194";"0"
"8435629214200";"151"
"8435629214217";"155"
"8435629214224";"138"
"8435629214248";"35"
"8435629214255";"13"
"8435629214262";"123"
"8435629214279";"459"
"8435629215078";"215"
"8435629215085";"75"
"8435629215092";"143"
"8435629215160";"249"
"8435629215177";"319"
"8435629215184";"272"
"8435629215320";"92"
"8435629215337";"76"
"8435629215344";"89"
"8435629215351";"12"
"8435629215368";"50"
"8435629215375";"50"
"8435629215382";"27"
"8435629215399";"22"
"8435629215443";"27"
"8435629215450";"66"
"8435629215474";"56"
"8435629215481";"0"
"8435629215498";"0"
"8435629215504";"69"
"8435629215597";"38"
"8435629215603";"11"
"8435629215610";"49"
"8435629215634";"0"
"8435629215641";"108"
"8435629215658";"40"
"8435629215665";"0"
"8435629215672";"87"
"8435629215689";"9"
"8435629215696";"0"
"8435629215702";"29"
"8435629215719";"0"
"8435629215757";"0"
"8435629215764";"128"
"8435629215870";"53"
"8435629215900";"4"
"8435629215917";"7"
"8435629215955";"67"
"8435629215962";"48"
"8435629215979";"68"
"8435629216006";"13"
"8435629216013";"28"
"8435629216020";"12"
"8435629216037";"53"
"8435629216235";"0"
"8435629216242";"0"
"8435629216259";"86"
"8435629216266";"0"
"8435629216273";"0"
"8435629216297";"127"
"8435629216303";"49"
"8435629216310";"27"
"8435629216327";"24"
"8435629216334";"0"
"8435629216341";"57"
"8435629216358";"55"
"8435629216365";"93"
"8435629216372";"124"
"8435629216389";"94"
"8435629216396";"1"
"8435629216402";"1"
"8435629216419";"1"
"8435629216426";"1"
"8435629216440";"0"
"8435629216457";"0"
"8435629216464";"5"
"8435629216471";"0"
"8435629216488";"1"
"8435629216495";"1"
"8435629216501";"1"
"8435629216518";"253"
"8435629216525";"307"
"8435629216570";"0"
"8435629216587";"7"
"8435629216594";"15"
"8435629216600";"24"
"8435629216617";"0"
"8435629216624";"0"
"8435629216631";"0"
"8435629216648";"0"
"8435629216655";"0"
"8435629216662";"7"
"8435629216679";"3"
"8435629216686";"35"
"8435629216693";"26"
"8435629216709";"6"
"8435629216716";"0"
"8435629216723";"14"
"8435629216730";"31"
"8435629216747";"69"
"8435629216754";"0"
"8435629216761";"0"
"8435629216778";"0"
"8435629216785";"18"
"8435629216808";"0"
"8435629216839";"1"
"8435629216846";"1"
"8435629216907";"16"
"8435629216914";"12"
"8435629216921";"14"
"8435629216938";"0"
"8435629216945";"4"
"8435629216952";"2"
"8435629216969";"0"
"8435629216976";"22"
"8435629216983";"4"
"8435629216990";"103"
"8435629217003";"104"
"8435629217010";"116"
"8435629217027";"106"
"8435629217034";"23"
"8435629217072";"1"
"8435629217089";"0"
"8435629217096";"0"
"8435629217102";"22"
"8435629217119";"17"
"8435629217126";"0"
"8435629217133";"7"
"8435629217140";"2"
"8435629217157";"51"
"8435629217164";"10"
"8435629217171";"239"
"8435629217188";"102"
"8435629217195";"98"
"8435629217201";"34"
"8435629217218";"111"
"8435629217225";"56"
"8435629217232";"62"
"8435629217249";"64"
"8435629217256";"65"
"8435629217263";"134"
"8435629217270";"140"
"8435629217287";"39"
"8435629217294";"150"
"8435629217300";"0"
"8435629217317";"91"
"8435629217324";"0"
"8435629217331";"47"
"8435629217348";"33"
"8435629217355";"66"
"8435629217362";"12"
"8435629217379";"57"
"8435629217386";"1"
"8435629217393";"1"
"8435629217409";"1"
"8435629217416";"1"
"8435629217423";"0"
"8435629217430";"62"
"8435629217447";"2"
"8435629217454";"0"
"8435629217461";"113"
"8435629217478";"153"
"8435629217508";"179"
"8435629217515";"239"
"8435629217546";"228"
"8435629217553";"331"
"8435629217560";"0"
"8435629217577";"183"
"8435629217584";"240"
"8435629217591";"9"
"8435629217607";"19"
"8435629217614";"23"
"8435629217621";"14"
"8435629217638";"57"
"8435629217645";"56"
"8435629217652";"54"
"8435629217669";"58"
"8435629217676";"85"
"8435629217683";"98"
"8435629217690";"97"
"8435629217706";"72"
"8435629217713";"93"
"8435629217720";"0"
"8435629217737";"38"
"8435629217744";"43"
"8435629217751";"43"
"8435629217768";"40"
"8435629217775";"0"
"8435629217782";"0"
"8435629217799";"0"
"8435629217805";"0"
"8435629217812";"62"
"8435629217829";"10"
"8435629217836";"64"
"8435629217843";"10"
"8435629217850";"1"
"8435629218376";"0"
"8435629218383";"0"
"8435629218390";"12"
"8435629218406";"165"
"8435629218413";"8"
"8435629218420";"19"
"8435629218437";"0"
"8435629218451";"26"
"8435629218468";"38"
"8435629218475";"0"
"8435629218499";"50"
"8435629218505";"44"
"8435629218550";"0"
"8435629218819";"0"
"8435629218826";"31"
"8435629219144";"31"
"8435629219151";"43"
"8435629219168";"54"
"8435629219175";"66"
"8435629219199";"21"
"8435629219205";"5"
"8435629219342";"0"
"8435629219359";"0"
"8435629219366";"0"
"8435629219373";"0"
